timestamp,open,high,low,close,volume
2024-01-08T16:11:00+07:00,43863.61,43890,43863.61,43883.97,10.40696
2024-01-08T16:12:00+07:00,43883.97,43883.97,43859.6,43860.63,16.29212
2024-01-08T16:13:00+07:00,43860.63,43860.63,43846.38,43854.18,16.74082
2024-01-08T16:14:00+07:00,43854.18,43871.11,43854.18,43871.1,9.61448
2024-01-08T16:15:00+07:00,43871.11,43883.97,43864.78,43883.97,13.66508
2024-01-08T16:16:00+07:00,43883.96,43892.92,43883.96,43890.01,8.28225
2024-01-08T16:17:00+07:00,43890.01,43890.01,43865.9,43865.94,10.7866
2024-01-08T16:18:00+07:00,43865.94,43889.37,43865.93,43889.37,6.59377
2024-01-08T16:19:00+07:00,43889.36,43900,43881.29,43896.37,23.80164
2024-01-08T16:20:00+07:00,43896.37,43896.37,43876.21,43882.59,18.77141
2024-01-08T16:21:00+07:00,43882.58,43886.78,43858.23,43858.24,11.78461
2024-01-08T16:22:00+07:00,43858.23,43858.24,43843.1,43843.1,9.1664
2024-01-08T16:23:00+07:00,43843.11,43858,43843.1,43853.66,10.74848
2024-01-08T16:24:00+07:00,43853.66,43853.67,43828.15,43834.18,10.46069
2024-01-08T16:25:00+07:00,43834.19,43844,43834.18,43835.99,5.88695
2024-01-08T16:26:00+07:00,43835.99,43836,43820.89,43820.89,16.33446
2024-01-08T16:27:00+07:00,43820.89,43839.88,43820.89,43839.88,23.35824
2024-01-08T16:28:00+07:00,43839.87,43846.05,43836.26,43836.27,12.93456
2024-01-08T16:29:00+07:00,43836.27,43846,43836.26,43846,5.0421
2024-01-08T16:30:00+07:00,43846,43846.05,43827.82,43827.82,15.72953
2024-01-08T16:31:00+07:00,43827.83,43827.83,43811.69,43811.7,5.55445
2024-01-08T16:32:00+07:00,43811.7,43811.7,43801.1,43807.17,13.14433
2024-01-08T16:33:00+07:00,43807.17,43844.53,43807.16,43840.2,21.73762
2024-01-08T16:34:00+07:00,43840.21,43840.21,43826.99,43828.22,12.42785
2024-01-08T16:35:00+07:00,43828.21,43832,43814.98,43819.34,11.40701
2024-01-08T16:36:00+07:00,43819.34,43819.34,43800.01,43800.01,9.52789
2024-01-08T16:37:00+07:00,43800.02,43800.02,43790.95,43792.01,16.94966
2024-01-08T16:38:00+07:00,43792,43832,43792,43821.11,17.12876
2024-01-08T16:39:00+07:00,43821.1,43821.11,43821.1,43821.1,7.51909
2024-01-08T16:40:00+07:00,43821.1,43860.81,43821.1,43860.8,26.74722
2024-01-08T16:41:00+07:00,43860.81,43881.23,43860.8,43873.63,8.2726
2024-01-08T16:42:00+07:00,43873.63,43873.64,43838.52,43857.98,32.95207
2024-01-08T16:43:00+07:00,43857.97,43858.9,43842.62,43842.63,14.41644
2024-01-08T16:44:00+07:00,43842.62,43859.43,43842.62,43859.43,8.79973
2024-01-08T16:45:00+07:00,43859.43,43861.1,43828.46,43860.34,14.90205
2024-01-08T16:46:00+07:00,43860.35,43860.35,43848,43849.57,14.88108
2024-01-08T16:47:00+07:00,43849.58,43856.19,43849.57,43856.19,17.14874
2024-01-08T16:48:00+07:00,43856.18,43870.19,43856.18,43860.02,22.51418
2024-01-08T16:49:00+07:00,43860.02,43860.03,43847.42,43847.43,11.12614
2024-01-08T16:50:00+07:00,43847.43,43854.9,43836.01,43836.02,14.3255
2024-01-08T16:51:00+07:00,43836.01,43836.02,43738.64,43745.34,70.34676
2024-01-08T16:52:00+07:00,43745.34,43766.69,43731.99,43762.5,19.92159
2024-01-08T16:53:00+07:00,43762.5,43762.5,43720,43724.12,20.6889
2024-01-08T16:54:00+07:00,43724.12,43744.22,43703.82,43703.82,22.94807
2024-01-08T16:55:00+07:00,43703.82,43705.92,43647.05,43647.05,60.90857
2024-01-08T16:56:00+07:00,43647.05,43719,43641.73,43716.01,36.76183
2024-01-08T16:57:00+07:00,43716.02,43728.14,43700.42,43714.45,17.52225
2024-01-08T16:58:00+07:00,43714.45,43732.62,43709.95,43714.12,19.65772
2024-01-08T16:59:00+07:00,43714.12,43738,43707.98,43720.46,27.52835
2024-01-08T17:00:00+07:00,43720.45,43734.9,43716.37,43732.7,18.09251
2024-01-08T17:01:00+07:00,43732.69,43753.15,43699.99,43710.13,65.63948
2024-01-08T17:02:00+07:00,43710.12,43741.1,43703.9,43741.09,13.02127
2024-01-08T17:03:00+07:00,43741.1,43749.99,43722.62,43722.62,10.47639
2024-01-08T17:04:00+07:00,43722.62,43741.34,43718.03,43718.18,15.42516
2024-01-08T17:05:00+07:00,43718.18,43718.19,43692.38,43692.39,27.68986
2024-01-08T17:06:00+07:00,43692.39,43727.02,43689.26,43727.02,21.04336
2024-01-08T17:07:00+07:00,43727.01,43751.82,43714.22,43751.81,9.83568
2024-01-08T17:08:00+07:00,43751.82,43784,43751.81,43776.89,12.73182
2024-01-08T17:09:00+07:00,43776.89,43789.11,43772.74,43789.1,32.41119
2024-01-08T17:10:00+07:00,43789.11,43789.11,43770.01,43774.16,10.19982
2024-01-08T17:11:00+07:00,43774.16,43785.84,43769.9,43777.95,15.00556
2024-01-08T17:12:00+07:00,43777.96,43785.07,43777.95,43785.06,10.23553
2024-01-08T17:13:00+07:00,43785.07,43796.94,43775.76,43780.03,17.07543
2024-01-08T17:14:00+07:00,43780.02,43799.08,43780.02,43799.07,9.94863
2024-01-08T17:15:00+07:00,43799.07,43834.08,43791,43832.02,15.61208
2024-01-08T17:16:00+07:00,43832.03,43856.28,43832.02,43849.81,13.01789
2024-01-08T17:17:00+07:00,43849.82,43887.82,43849.81,43887.82,12.77712
2024-01-08T17:18:00+07:00,43887.82,43931.97,43887.81,43920.14,25.00324
2024-01-08T17:19:00+07:00,43920.14,43941.59,43887.98,43887.98,41.55515
2024-01-08T17:20:00+07:00,43887.99,43921.1,43887.98,43921.09,19.5015
2024-01-08T17:21:00+07:00,43921.1,43942.93,43908,43941.87,14.15559
2024-01-08T17:22:00+07:00,43941.87,43941.87,43924.46,43932.61,11.11777
2024-01-08T17:23:00+07:00,43932.62,43958,43932.61,43957.99,11.7127
2024-01-08T17:24:00+07:00,43958,43958,43946.06,43955.45,10.55324
2024-01-08T17:25:00+07:00,43955.45,43987.04,43951.52,43951.52,20.77723
2024-01-08T17:26:00+07:00,43951.52,43962.86,43947.35,43947.36,16.49373
2024-01-08T17:27:00+07:00,43947.35,43998,43947.35,43997.99,12.02025
2024-01-08T17:28:00+07:00,43997.99,44019.5,43974.98,44013.87,73.80251
2024-01-08T17:29:00+07:00,44013.88,44013.88,43989.5,43991.11,19.72515
2024-01-08T17:30:00+07:00,43991.1,44044.94,43991.1,44030.01,38.87578
2024-01-08T17:31:00+07:00,44030.01,44030.01,43966.22,43971.99,31.63154
2024-01-08T17:32:00+07:00,43971.98,43986.38,43961.9,43961.9,10.73344
2024-01-08T17:33:00+07:00,43961.9,43961.91,43955.15,43959.03,11.97077
2024-01-08T17:34:00+07:00,43959.03,43984.77,43959.02,43979.2,17.40031
2024-01-08T17:35:00+07:00,43979.19,43995.96,43974.39,43990.69,15.89946
2024-01-08T17:36:00+07:00,43990.69,43990.7,43970,43972.68,7.17701
2024-01-08T17:37:00+07:00,43972.68,43989.99,43968,43984,15.28725
2024-01-08T17:38:00+07:00,43984.01,43987.58,43976.01,43985.99,12.31369
2024-01-08T17:39:00+07:00,43985.99,43995.69,43985.99,43988.8,9.41874
2024-01-08T17:40:00+07:00,43988.8,43998,43988.06,43988.06,11.26969
2024-01-08T17:41:00+07:00,43988.06,44001.95,43988.06,44000.24,13.28421
2024-01-08T17:42:00+07:00,44000.23,44011.81,43964,43968,29.90036
2024-01-08T17:43:00+07:00,43967.99,43975.57,43960.47,43971.52,19.92128
2024-01-08T17:44:00+07:00,43971.51,43971.52,43964.2,43970.04,15.37579
2024-01-08T17:45:00+07:00,43970.04,43978.34,43968.52,43978,17.24307
2024-01-08T17:46:00+07:00,43978,43979.01,43964,43979.01,20.28454
2024-01-08T17:47:00+07:00,43979.01,43998.03,43979,43998.02,6.20503
2024-01-08T17:48:00+07:00,43998.03,44050,43998.02,44006,23.60373
2024-01-08T17:49:00+07:00,44006,44033.99,44006,44033.98,10.80113
2024-01-08T17:50:00+07:00,44033.98,44043.75,44008.46,44008.46,12.23362
2024-01-08T17:51:00+07:00,44008.46,44039.74,44008.46,44039.74,11.25162
2024-01-08T17:52:00+07:00,44039.73,44089.2,44038.02,44087.33,40.48687
2024-01-08T17:53:00+07:00,44087.34,44100,44081.1,44098.18,28.4501
2024-01-08T17:54:00+07:00,44098.17,44128.19,44078,44078.01,55.90127
2024-01-08T17:55:00+07:00,44078.01,44078.01,44058,44064.01,21.69818
2024-01-08T17:56:00+07:00,44064.01,44076,44056.25,44063.91,17.77886
2024-01-08T17:57:00+07:00,44063.91,44094.38,44040,44094.38,57.01615
2024-01-08T17:58:00+07:00,44094.38,44112.86,44090.57,44090.58,52.10096
2024-01-08T17:59:00+07:00,44090.57,44097.17,44083.61,44088.85,13.98836
2024-01-08T18:00:00+07:00,44088.86,44096.87,44081.9,44096.87,10.92945
2024-01-08T18:01:00+07:00,44096.87,44102.06,44078.78,44102.06,17.99771
2024-01-08T18:02:00+07:00,44102.05,44102.06,44082,44093.78,31.41727
2024-01-08T18:03:00+07:00,44093.78,44102.09,44086.46,44101.99,15.79004
2024-01-08T18:04:00+07:00,44102,44125.53,44101.99,44122,21.55271
2024-01-08T18:05:00+07:00,44122.01,44157.62,44115.26,44145.89,29.37003
2024-01-08T18:06:00+07:00,44145.89,44160.21,44122,44137.73,41.07137
2024-01-08T18:07:00+07:00,44137.72,44170,44130.11,44140.2,76.4979
2024-01-08T18:08:00+07:00,44140.2,44140.2,44111.06,44136.46,50.41551
2024-01-08T18:09:00+07:00,44136.46,44164.82,44127.02,44149.99,80.32525
2024-01-08T18:10:00+07:00,44150,44157.58,44140,44154.38,43.98193
2024-01-08T18:11:00+07:00,44154.38,44194.59,44152,44194.58,85.35545
2024-01-08T18:12:00+07:00,44194.58,44199,44186,44190.01,62.20174
2024-01-08T18:13:00+07:00,44190.01,44197.63,44166.13,44170.96,22.70487
2024-01-08T18:14:00+07:00,44170.96,44187.99,44170.96,44182.25,21.24441
2024-01-08T18:15:00+07:00,44182.24,44182.25,44127.03,44127.04,20.21107
2024-01-08T18:16:00+07:00,44127.04,44160,44113.82,44113.83,40.30256
2024-01-08T18:17:00+07:00,44113.82,44118.71,44106.76,44106.76,22.81551
2024-01-08T18:18:00+07:00,44106.77,44112,43950,43994.9,106.27036
2024-01-08T18:19:00+07:00,43994.89,44050.01,43962,44040.87,71.98225
2024-01-08T18:20:00+07:00,44040.86,44097.98,44039.66,44090,68.2759
2024-01-08T18:21:00+07:00,44090,44090,44050,44077.7,49.0023
2024-01-08T18:22:00+07:00,44077.7,44117.6,44046.93,44117.59,38.05391
2024-01-08T18:23:00+07:00,44117.59,44147.35,44117.59,44147.34,19.43153
2024-01-08T18:24:00+07:00,44147.34,44152,44128.94,44128.95,20.86386
2024-01-08T18:25:00+07:00,44128.95,44141.1,44115.98,44141.1,19.8463
2024-01-08T18:26:00+07:00,44141.09,44160,44141.09,44157.24,28.77866
2024-01-08T18:27:00+07:00,44157.23,44165.72,44138,44165.72,19.32685
2024-01-08T18:28:00+07:00,44165.71,44183.38,44165.71,44183.38,9.998
2024-01-08T18:29:00+07:00,44183.38,44198,44183.37,44196.69,20.60122
2024-01-08T18:30:00+07:00,44196.7,44216,44181.98,44209.99,79.08973
2024-01-08T18:31:00+07:00,44210,44239.92,44204.06,44239.91,25.18158
2024-01-08T18:32:00+07:00,44239.92,44245,44207.9,44207.9,26.88381
2024-01-08T18:33:00+07:00,44207.91,44211.52,44192.78,44192.79,28.55612
2024-01-08T18:34:00+07:00,44192.79,44195.39,44184.36,44184.98,21.59072
2024-01-08T18:35:00+07:00,44184.99,44195.39,44154.28,44192,23.20258
2024-01-08T18:36:00+07:00,44192,44220,44187.08,44220,33.34049
2024-01-08T18:37:00+07:00,44219.99,44234.19,44219.99,44232,18.52477
2024-01-08T18:38:00+07:00,44231.99,44232,44187.08,44209.58,24.39474
2024-01-08T18:39:00+07:00,44209.58,44238,44209.58,44234.52,23.13522
2024-01-08T18:40:00+07:00,44234.53,44249.9,44221.59,44237.99,32.03992
2024-01-08T18:41:00+07:00,44237.99,44284.56,44232,44274.38,80.04596
2024-01-08T18:42:00+07:00,44274.39,44274.39,44244.4,44260.45,26.29463
2024-01-08T18:43:00+07:00,44260.46,44267.68,44250.38,44258.56,18.26236
2024-01-08T18:44:00+07:00,44258.55,44258.56,44226.68,44246.23,22.67118
2024-01-08T18:45:00+07:00,44246.24,44294,44238.23,44287.41,33.57535
2024-01-08T18:46:00+07:00,44287.4,44299,44274.66,44284.42,23.74331
2024-01-08T18:47:00+07:00,44284.41,44350,44284.41,44349.97,106.07856
2024-01-08T18:48:00+07:00,44349.98,44387.14,44322.87,44380.01,67.82437
2024-01-08T18:49:00+07:00,44380,44394,44359.01,44392.99,65.78785
2024-01-08T18:50:00+07:00,44392.98,44397.52,44378,44389,56.02265
2024-01-08T18:51:00+07:00,44389.01,44400,44378,44400,43.79626
2024-01-08T18:52:00+07:00,44400,44457.75,44396.08,44396.09,145.80862
2024-01-08T18:53:00+07:00,44396.08,44419.99,44361.1,44376.14,109.02429
2024-01-08T18:54:00+07:00,44376.13,44442.46,44370.62,44440.1,47.58384
2024-01-08T18:55:00+07:00,44440.1,44688,44418.55,44605.81,570.83123
2024-01-08T18:56:00+07:00,44605.82,44640.61,44562,44562.39,158.00971
2024-01-08T18:57:00+07:00,44562.39,44593.99,44537.55,44563,73.88721
2024-01-08T18:58:00+07:00,44563,44622.58,44561.58,44606.07,102.5211
2024-01-08T18:59:00+07:00,44606.07,44642.86,44579,44635.99,171.85999
2024-01-08T19:00:00+07:00,44636,44735.99,44618.3,44726.01,234.91533
2024-01-08T19:01:00+07:00,44726,44847.79,44722.66,44837.46,378.25867
2024-01-08T19:02:00+07:00,44837.45,44935.89,44807.22,44930.81,309.71961
2024-01-08T19:03:00+07:00,44930.81,45000,44851.1,44965.09,441.38456
2024-01-08T19:04:00+07:00,44965.09,44979.99,44868.01,44959.34,170.99915
2024-01-08T19:05:00+07:00,44959.34,44969,44886,44900.56,190.11862
2024-01-08T19:06:00+07:00,44900.56,44918.94,44822.54,44834,156.46361
2024-01-08T19:07:00+07:00,44834,44935.13,44828,44901.4,86.50892
2024-01-08T19:08:00+07:00,44901.41,44983.79,44893.27,44969.99,117.63373
2024-01-08T19:09:00+07:00,44969.99,44969.99,44864,44921.09,123.25391
2024-01-08T19:10:00+07:00,44921.09,44992.94,44906,44941.1,160.12043
2024-01-08T19:11:00+07:00,44941.09,44993.04,44935.34,44976.01,103.43046
2024-01-08T19:12:00+07:00,44976.01,45028.36,44961.1,45027.99,349.96649
2024-01-08T19:13:00+07:00,45027.99,45140,45018.9,45105.03,391.38004
2024-01-08T19:14:00+07:00,45105.03,45150,45051.41,45141.09,174.69253
2024-01-08T19:15:00+07:00,45141.09,45200,45127.1,45184,249.98418
2024-01-08T19:16:00+07:00,45184,45188.93,44919.6,44962,229.59726
2024-01-08T19:17:00+07:00,44963.19,45017.98,44854.22,44863.18,192.36365
2024-01-08T19:18:00+07:00,44863.17,44921.58,44820.01,44844.11,142.91319
2024-01-08T19:19:00+07:00,44844.12,44845.34,44728.95,44845.33,151.59651
2024-01-08T19:20:00+07:00,44845.34,44875,44747.24,44762,86.38299
2024-01-08T19:21:00+07:00,44762,44808,44703.7,44783.28,162.66966
2024-01-08T19:22:00+07:00,44783.28,44870.18,44783.28,44836.22,105.42205
2024-01-08T19:23:00+07:00,44836.21,44865.74,44800,44815.98,75.83592
2024-01-08T19:24:00+07:00,44815.98,44844.14,44808.16,44840.27,35.61519
2024-01-08T19:25:00+07:00,44840.26,44861.99,44821.16,44835.99,43.40868
2024-01-08T19:26:00+07:00,44835.98,44919.6,44835.98,44899.82,67.36347
2024-01-08T19:27:00+07:00,44899.82,44908.31,44841.29,44850.01,46.70287
2024-01-08T19:28:00+07:00,44850.01,44851.96,44704.22,44704.22,96.30741
2024-01-08T19:29:00+07:00,44708.72,44715.5,44350,44518.16,492.91422
2024-01-08T19:30:00+07:00,44518.15,44694.08,44518.15,44663.12,212.06087
2024-01-08T19:31:00+07:00,44663.12,44758.02,44660.52,44738.31,83.50807
2024-01-08T19:32:00+07:00,44738.3,44747.48,44661.1,44669.86,75.79012
2024-01-08T19:33:00+07:00,44669.87,44746.22,44669.86,44746.22,69.3292
2024-01-08T19:34:00+07:00,44746.21,44755.81,44714,44750.01,43.69771
2024-01-08T19:35:00+07:00,44750,44783.93,44734,44781.47,56.49395
2024-01-08T19:36:00+07:00,44781.48,44821.1,44770.71,44821.09,40.39706
2024-01-08T19:37:00+07:00,44821.1,44824.47,44752.49,44752.5,45.18537
2024-01-08T19:38:00+07:00,44752.49,44796.13,44715.01,44771.1,57.34274
2024-01-08T19:39:00+07:00,44771.1,44805.81,44771.1,44782,34.00776
2024-01-08T19:40:00+07:00,44781.99,44852,44780,44851.99,60.44198
2024-01-08T19:41:00+07:00,44852,44875,44838.01,44875,59.48124
2024-01-08T19:42:00+07:00,44875,44918.69,44822.61,44917.87,127.74292
2024-01-08T19:43:00+07:00,44917.88,44942.85,44898.79,44929.99,86.85865
2024-01-08T19:44:00+07:00,44930,44933.99,44882,44889.99,37.32579
2024-01-08T19:45:00+07:00,44890,44924.87,44876.06,44895,58.94274
2024-01-08T19:46:00+07:00,44894.88,44966.07,44894.88,44950.01,70.04046
2024-01-08T19:47:00+07:00,44950,44950.01,44879.84,44884.39,71.58782
2024-01-08T19:48:00+07:00,44884.38,44918,44786.95,44819.99,67.0339
2024-01-08T19:49:00+07:00,44819.99,44890,44819.98,44888.43,30.01523
2024-01-08T19:50:00+07:00,44888.42,44944,44888.42,44928.01,25.56301
2024-01-08T19:51:00+07:00,44928,44937.99,44896.27,44898.61,31.82136
2024-01-08T19:52:00+07:00,44898.61,44943.99,44898.61,44913.75,26.47971
2024-01-08T19:53:00+07:00,44913.76,44953.55,44913.75,44951.1,38.5846
2024-01-08T19:54:00+07:00,44951.09,44978,44938.02,44957.18,33.61546
2024-01-08T19:55:00+07:00,44957.17,44958.38,44931.1,44955.46,42.29456
2024-01-08T19:56:00+07:00,44955.47,44983.33,44955.46,44981.1,36.4945
2024-01-08T19:57:00+07:00,44981.1,45025.6,44967.27,45020.1,98.23427
2024-01-08T19:58:00+07:00,45020.11,45120.05,45020.1,45113.99,143.81961
2024-01-08T19:59:00+07:00,45113.99,45114,45058.81,45111.09,85.44673
2024-01-08T20:00:00+07:00,45111.1,45179.14,45097.58,45167.16,132.8594
2024-01-08T20:01:00+07:00,45167.17,45167.17,45016.01,45038.3,76.94496
2024-01-08T20:02:00+07:00,45038.3,45080.01,45011.87,45035.89,108.79737
2024-01-08T20:03:00+07:00,45035.88,45076,45035.88,45037.35,59.93609
2024-01-08T20:04:00+07:00,45037.35,45037.36,44951.67,44981.54,108.4412
2024-01-08T20:05:00+07:00,44981.55,45015.99,44948.83,45013.32,82.90639
2024-01-08T20:06:00+07:00,45013.31,45040.45,44986.22,45001.1,99.86223
2024-01-08T20:07:00+07:00,45001.1,45040.71,44975.02,44991.09,71.73548
2024-01-08T20:08:00+07:00,44991.1,45019.99,44991.09,44997.24,45.46566
2024-01-08T20:09:00+07:00,44997.23,45030.26,44995.34,45002,54.84401
2024-01-08T20:10:00+07:00,45002.01,45040.59,44980,45038.91,50.31195
2024-01-08T20:11:00+07:00,45038.91,45050,45001.17,45009.76,68.68384
2024-01-08T20:12:00+07:00,45009.76,45050,45007.57,45042.01,52.38585
2024-01-08T20:13:00+07:00,45042.01,45069.24,45035.83,45057.66,70.71345
2024-01-08T20:14:00+07:00,45057.66,45084.14,45056.78,45069.78,42.36202
2024-01-08T20:15:00+07:00,45069.77,45117.78,45050.65,45106.22,81.44107
2024-01-08T20:16:00+07:00,45106.23,45106.23,45072.38,45087.86,58.49067
2024-01-08T20:17:00+07:00,45087.86,45090.78,45010,45010.01,47.77052
2024-01-08T20:18:00+07:00,45010.01,45039.99,44971.57,44971.57,64.40544
2024-01-08T20:19:00+07:00,44971.57,45005.34,44950,44960,104.31084
2024-01-08T20:20:00+07:00,44960.01,45000,44954.83,44985.42,54.20071
2024-01-08T20:21:00+07:00,44985.42,45010.11,44978,44978,47.31684
2024-01-08T20:22:00+07:00,44978,45011.66,44978,44987.1,55.89304
2024-01-08T20:23:00+07:00,44987.1,45047.9,44987.09,45047.89,37.89746
2024-01-08T20:24:00+07:00,45047.89,45065.5,45024.01,45037.16,54.01856
2024-01-08T20:25:00+07:00,45037.16,45046.7,44971.11,45046.7,35.30451
2024-01-08T20:26:00+07:00,45046.7,45108.15,45046.69,45104.01,73.14188
2024-01-08T20:27:00+07:00,45104.01,45124.48,45100.7,45114.15,52.12256
2024-01-08T20:28:00+07:00,45114.14,45160.38,45104.67,45111.8,69.58898
2024-01-08T20:29:00+07:00,45111.81,45120,45095.51,45098,33.73885
2024-01-08T20:30:00+07:00,45098,45108.38,44980,45064,111.11853
2024-01-08T20:31:00+07:00,45064.01,45100,45055,45063.81,34.61713
2024-01-08T20:32:00+07:00,45063.81,45079.55,45019.11,45019.12,36.41885
2024-01-08T20:33:00+07:00,45019.12,45019.12,44970.01,45013.74,60.8889
2024-01-08T20:34:00+07:00,45013.74,45025.82,44990.57,44990.99,30.5396
2024-01-08T20:35:00+07:00,44991,44991,44932.1,44932.11,48.33416
2024-01-08T20:36:00+07:00,44932.11,44972.55,44932.1,44945.56,57.83927
2024-01-08T20:37:00+07:00,44945.55,44983.46,44944.88,44973.6,31.89343
2024-01-08T20:38:00+07:00,44973.6,45020,44952,45015.38,35.99204
2024-01-08T20:39:00+07:00,45015.38,45041.1,44984.18,44984.19,38.48584
2024-01-08T20:40:00+07:00,44984.19,44996.99,44977.82,44996.98,13.21616
2024-01-08T20:41:00+07:00,44996.99,45010.52,44986.46,45000.62,25.79309
2024-01-08T20:42:00+07:00,45000.63,45015.37,44994.88,45015.37,22.13229
2024-01-08T20:43:00+07:00,45015.36,45022.74,44977.82,45001.14,40.23193
2024-01-08T20:44:00+07:00,45001.14,45008.06,44991.02,44996.79,37.99287
2024-01-08T20:45:00+07:00,44996.78,45022.7,44980,44980.24,24.57415
2024-01-08T20:46:00+07:00,44980.23,44988,44914,44918.6,55.9932
2024-01-08T20:47:00+07:00,44918.59,44949.37,44903.99,44934.2,49.17816
2024-01-08T20:48:00+07:00,44934.2,44934.21,44851.58,44868.32,106.14668
2024-01-08T20:49:00+07:00,44868.32,44868.6,44807.56,44851.08,106.61659
2024-01-08T20:50:00+07:00,44851.08,44885,44851.08,44884.99,49.8835
2024-01-08T20:51:00+07:00,44884.99,44895.74,44849.83,44863.36,37.89083
2024-01-08T20:52:00+07:00,44863.36,44917.82,44863.35,44914.22,42.1338
2024-01-08T20:53:00+07:00,44914.21,44936.41,44902,44915.19,25.30606
2024-01-08T20:54:00+07:00,44915.2,44929.49,44894.55,44902.94,28.53784
2024-01-08T20:55:00+07:00,44902.94,44919.86,44881.65,44919.85,41.77514
2024-01-08T20:56:00+07:00,44919.86,44919.86,44913.74,44917.49,10.40344
2024-01-08T20:57:00+07:00,44917.48,44951.1,44917.48,44951.09,25.92743
2024-01-08T20:58:00+07:00,44951.1,44956.32,44926.58,44926.69,39.51123
2024-01-08T20:59:00+07:00,44926.7,44945.93,44905.34,44911.58,58.04979
2024-01-08T21:00:00+07:00,44911.58,44949.98,44911.57,44944.22,36.98498
2024-01-08T21:01:00+07:00,44944.22,44963.58,44944.22,44954.96,17.44699
2024-01-08T21:02:00+07:00,44954.96,44954.96,44869.89,44900,51.32584
2024-01-08T21:03:00+07:00,44898,44919.99,44896,44906.49,34.81671
2024-01-08T21:04:00+07:00,44906.49,44919.73,44906.48,44910.89,24.34294
2024-01-08T21:05:00+07:00,44910.89,44929.2,44902.4,44925.74,16.6702
2024-01-08T21:06:00+07:00,44925.73,44925.74,44898.01,44903.65,34.07732
2024-01-08T21:07:00+07:00,44903.66,44903.66,44844.49,44844.5,42.0296
2024-01-08T21:08:00+07:00,44844.5,44866.22,44839.54,44860,45.82046
2024-01-08T21:09:00+07:00,44859.99,44867.9,44832,44842.66,34.49848
2024-01-08T21:10:00+07:00,44842.65,44890,44837.19,44889.98,17.38621
2024-01-08T21:11:00+07:00,44889.99,44939.68,44882,44939.67,30.02752
2024-01-08T21:12:00+07:00,44939.67,44963.28,44930.69,44957.86,23.59268
2024-01-08T21:13:00+07:00,44957.87,44961.91,44951.87,44959.51,13.02345
2024-01-08T21:14:00+07:00,44959.51,44976.73,44959.51,44976.61,31.86938
